year	state	office	dist	type	nextup	party	party_formal	name_snyder	inc	candidatevotes	totalvotes	won	runoff
2012.0	"NJ"	"H"	10.0	"G"	2014.0	"Lbt"	"Lbt"	"ERIKSON, MICK"	0.0	1227.0	230060.0	0.0	
2012.0	"NJ"	"H"	1.0	"G"	2014.0	"Other"	"Reform"	"CHAPMAN, MARGARET M. (MARGE)"	0.0	1177.0	308519.0	0.0	
2012.0	"NJ"	"H"	2.0	"G"	2014.0	"Other"	"People's Agenda"	"BOWEN, DAVID W., SR."	0.0	1010.0	289072.0	0.0	
2012.0	"NJ"	"H"	2.0	"G"	2014.0	"Other"	"Compassionate C"	"FARALLI, FRANK, JR."	0.0	892.0	289072.0	0.0	
2012.0	"NJ"	"H"	2.0	"G"	2014.0	"Other"	"Const C"	"LUKENS, CHARLES"	0.0	1329.0	289072.0	0.0	
2012.0	"NJ"	"H"	3.0	"G"	2014.0	"Other"	"Legal Marijuana Now"	"FORCHION, ROBERT EDWARD"	0.0	1956.0	324406.0	0.0	
2012.0	"NJ"	"H"	3.0	"G"	2014.0	"Other"	"Bob's for Jobs"	"SHAPIRO, ROBERT"	0.0	1104.0	324406.0	0.0	
2012.0	"NJ"	"H"	3.0	"G"	2014.0	"Other"	"None of Them"	"WITTERSCHEIN, ROBERT"	0.0	530.0	324406.0	0.0	
2012.0	"NJ"	"H"	6.0	"G"	2014.0	"Other"	"Reform"	"TARBOUS, HERBERT L. (HERB)"	0.0	406.0	239638.0	0.0	
2012.0	"NJ"	"H"	6.0	"G"	2014.0	"Other"	"Overthrow Incumbs"	"ZALETEL, KAREN ANNE"	0.0	868.0	239638.0	0.0	
2012.0	"NJ"	"H"	7.0	"G"	2014.0	"Other"	"I Reform"	"BREEN, DENNIS ARTHUR"	0.0	4520.0	307395.0	0.0	
2012.0	"NJ"	"H"	8.0	"G"	2014.0	"Other"	"Restor Amer Prom"	"DE LUCA, STEPHEN M."	0.0	1710.0	167800.0	0.0	
2012.0	"NJ"	"H"	8.0	"G"	2014.0	"Other"	"Unity is Strength"	"OLIVERA, PABLO R."	0.0	1625.0	167800.0	0.0	
2012.0	"NJ"	"H"	8.0	"G"	2014.0	"Other"	"Pols are Crooks"	"SHAW, HERBERT H."	0.0	1841.0	167800.0	0.0	
2012.0	"NJ"	"H"	9.0	"G"	2014.0	"Other"	"Abundant Amer"	"SMITH, E. DAVID"	0.0	1138.0	220148.0	0.0	
2012.0	"NJ"	"H"	9.0	"G"	2014.0	"Other"	"Const"	"WOOLSEY, JEANETTE"	0.0	1082.0	220148.0	0.0	
2012.0	"NJ"	"H"	10.0	"G"	2014.0	"Other"	"Change Change Change"	"MILLER, JOANNE"	0.0	3127.0	230060.0	0.0	
2012.0	"NJ"	"H"	11.0	"G"	2014.0	"Other"	"Opp Cng Gridlock"	"BERLIN, BARRY"	0.0	3725.0	309899.0	0.0	
2012.0	"NJ"	"H"	12.0	"G"	2014.0	"Other"	"Truth Vision Hope"	"CODY, KENNETH J. (KEN)"	0.0	1285.0	274391.0	0.0	
2012.0	"NJ"	"H"	10.0	"S"	2012.0	"Other"	"Other"	"MILLER, JOANNE"	0.0	4500.0	170913.0	0.0	
2012.0	"NJ"	"H"	1.0	"G"	2014.0	"R"	"R"	"HORTON, GREGORY W. (GREG)"	0.0	92459.0	308519.0	0.0	
2012.0	"NJ"	"H"	2.0	"G"	2014.0	"R"	"R"	"LOBIONDO, FRANK A."	1.0	166679.0	289072.0	1.0	
2012.0	"NJ"	"H"	3.0	"G"	2014.0	"R"	"R"	"RUNYAN, JON"	1.0	174257.0	324406.0	1.0	
2012.0	"NJ"	"H"	4.0	"G"	2014.0	"R"	"R"	"SMITH, CHRISTOPHER H. (CHRIS)"	1.0	195146.0	306249.0	1.0	
2012.0	"NJ"	"H"	5.0	"G"	2014.0	"R"	"R"	"GARRETT, E. SCOTT"	1.0	167503.0	304377.0	1.0	
2012.0	"NJ"	"H"	6.0	"G"	2014.0	"R"	"R"	"LITTLE, ANNA C."	0.0	84360.0	239638.0	0.0	
2012.0	"NJ"	"H"	7.0	"G"	2014.0	"R"	"R"	"LANCE, LEONARD"	1.0	175704.0	307395.0	1.0	
2012.0	"NJ"	"H"	8.0	"G"	2014.0	"R"	"R"	"KARCZEWSKI, MARIA PINEIRO"	0.0	31767.0	167800.0	0.0	
2012.0	"NJ"	"H"	9.0	"G"	2014.0	"R"	"R"	"BOTEACH, SHMULEY"	0.0	55094.0	220148.0	0.0	
2012.0	"NJ"	"H"	10.0	"G"	2014.0	"R"	"R"	"KELEMEN, BRIAN"	0.0	24271.0	230060.0	0.0	
2012.0	"NJ"	"H"	11.0	"G"	2014.0	"R"	"R"	"FRELINGHUYSEN, RODNEY P."	1.0	182239.0	309899.0	1.0	
2012.0	"NJ"	"H"	12.0	"G"	2014.0	"R"	"R"	"BECK, ERIC A."	0.0	80907.0	274391.0	0.0	
2012.0	"NM"	"S"	1.0	"G"	2018.0	"D"	"D"	"HEINRICH, MARTIN TREVOR"	0.0	395717.0	775793.0	1.0	
2012.0	"NM"	"S"	1.0	"G"	2018.0	"Other"	"W-I (I)"	"ANDERSON, ROBERT L."	0.0	617.0	775793.0	0.0	
2012.0	"NM"	"S"	1.0	"G"	2018.0	"Other"	"IAP"	"BARRIE, JON ROSS"	0.0	28199.0	775793.0	0.0	
2012.0	"NM"	"S"	1.0	"G"	2018.0	"R"	"R"	"WILSON, HEATHER A."	0.0	351260.0	775793.0	0.0	
2012.0	"NM"	"P"		"G"	2016.0	"D"	"D"	"OBAMA, BARACK"	1.0	415335.0	783758.0		
2012.0	"NM"	"P"		"G"	2016.0	"Lbt"	"Lbt"	"JOHNSON, GARY"	0.0	27788.0	783758.0		
2012.0	"NM"	"P"		"G"	2016.0	"Other"	"Grn"	"STEIN, JILL"	0.0	2691.0	783758.0		
2012.0	"NM"	"P"		"G"	2016.0	"Other"	"New Mexico Independent Party"		0.0	1174.0	783758.0		
2012.0	"NM"	"P"		"G"	2016.0	"Other"	"Constitution Party"	"GOODE, VIRGIL HAMLIN, JR."	0.0	982.0	783758.0		
2012.0	"NM"	"P"		"G"	2016.0	"R"	"R"	"ROMNEY, MITT"	0.0	335788.0	783758.0		
2012.0	"NM"	"H"	1.0	"G"	2014.0	"D"	"D"	"GRISHAM, MICHELLE LUJAN"	0.0	162924.0	275856.0	1.0	
2012.0	"NM"	"H"	2.0	"G"	2014.0	"D"	"D"	"ERHARD, EVELYN MADRID"	0.0	92162.0	225515.0	0.0	
2012.0	"NM"	"H"	3.0	"G"	2014.0	"D"	"D"	"LUJAN, BEN RAY, JR."	1.0	167103.0	264719.0	1.0	
2012.0	"NM"	"H"	1.0	"G"	2014.0	"Other"	"W-I (Grn)"	"PAHLS, JEANNE"	0.0	459.0	275856.0	0.0	
2012.0	"NM"	"H"	2.0	"G"	2014.0	"Other"	"W-I (I)"	"MCGRANN, JACK A."	0.0	173.0	225515.0	0.0	
2012.0	"NM"	"H"	1.0	"G"	2014.0	"R"	"R"	"ARNOLD-JONES, JANICE E."	0.0	112473.0	275856.0	0.0	
2012.0	"NM"	"H"	2.0	"G"	2014.0	"R"	"R"	"PEARCE, STEVAN E. (STEVE)"	1.0	133180.0	225515.0	1.0	
2012.0	"NM"	"H"	3.0	"G"	2014.0	"R"	"R"	"BYRD, JEFFERSON LEE (JEFF)"	0.0	97616.0	264719.0	0.0	
2012.0	"NV"	"S"	1.0	"G"	2018.0	"D"	"D"	"BERKLEY, SHELLEY L."	0.0	446080.0	997805.0	0.0	
2012.0	"NV"	"S"	1.0	"G"	2018.0	"Other"	"IAP"	"VANDERBEEK, DAVID LORY"	0.0	48792.0	997805.0	0.0	
2012.0	"NV"	"S"	1.0	"G"	2018.0	"Other"	"NPA"	"[NONE OF THESE]"	0.0	45277.0	997805.0	0.0	
2012.0	"NV"	"S"	1.0	"G"	2018.0	"R"	"R"	"HELLER, DEAN"	0.0	457656.0	997805.0	1.0	
2012.0	"NV"	"P"		"G"	2016.0	"D"	"D"	"OBAMA, BARACK"	1.0	531373.0	1009148.0		
2012.0	"NV"	"P"		"G"	2016.0	"Lbt"	"Lbt"	"JOHNSON, GARY"	0.0	10968.0	1009148.0		
2012.0	"NV"	"P"		"G"	2016.0	"Other"	"Independent American"	"GOODE, VIRGIL HAMLIN, JR."	0.0	3240.0	1009148.0		
2012.0	"NV"	"P"		"G"	2016.0	"R"	"R"	"ROMNEY, MITT"	0.0	463567.0	1009148.0		
2012.0	"NV"	"H"	1.0	"G"	2014.0	"D"	"D"	"TITUS, ALICE C. (DINA)"	0.0	113967.0	179278.0	1.0	
2012.0	"NV"	"H"	2.0	"G"	2014.0	"D"	"D"	"KOEPNICK, SAMUEL A. (SAM)"	0.0	102019.0	281449.0	0.0	
2012.0	"NV"	"H"	3.0	"G"	2014.0	"D"	"D"	"OCEGUERA, JOHN"	0.0	116823.0	272523.0	0.0	
2012.0	"NV"	"H"	4.0	"G"	2014.0	"D"	"D"	"HORSFORD, STEVEN ALEXZANDER"	0.0	120501.0	240492.0	1.0	
2012.0	"NV"	"H"	2.0	"G"	2014.0	"I"	"I"	"HAINES, MICHAEL L."	0.0	11166.0	281449.0	0.0	
2012.0	"NV"	"H"	3.0	"G"	2014.0	"I"	"I"	"MURPHY, JIM"	0.0	12856.0	272523.0	0.0	
2012.0	"NV"	"H"	1.0	"G"	2014.0	"Lbt"	"Lbt"	"POJUNIS, WILLIAM G. (BILL)"	0.0	4645.0	179278.0	0.0	
2012.0	"NV"	"H"	4.0	"G"	2014.0	"Lbt"	"Lbt"	"SILVESTRI, JOSEPH P. (JOE)"	0.0	9341.0	240492.0	0.0	
2012.0	"NV"	"H"	1.0	"G"	2014.0	"Other"	"IAP"	"VAUGHAN, STAN"	0.0	4145.0	179278.0	0.0	
2012.0	"NV"	"H"	2.0	"G"	2014.0	"Other"	"IAP"	"BEST, RUSSELL (RUSS)"	0.0	6051.0	281449.0	0.0	
2012.0	"NV"	"H"	3.0	"G"	2014.0	"Other"	"IAP"	"JONES, TOM F."	0.0	5600.0	272523.0	0.0	
2012.0	"NV"	"H"	4.0	"G"	2014.0	"Other"	"IAP"	"FITZGIBBONS, FLOYD"	0.0	9389.0	240492.0	0.0	
2012.0	"NV"	"H"	1.0	"G"	2014.0	"R"	"R"	"EDWARDS, CHRISTOPHER (CHRIS)"	0.0	56521.0	179278.0	0.0	
2012.0	"NV"	"H"	2.0	"G"	2014.0	"R"	"R"	"AMODEI, MARK EUGENE"	2.0	162213.0	281449.0	1.0	
2012.0	"NV"	"H"	3.0	"G"	2014.0	"R"	"R"	"HECK, JOSEPH JOHN (JOE), JR."	1.0	137244.0	272523.0	1.0	
2012.0	"NV"	"H"	4.0	"G"	2014.0	"R"	"R"	"TARKANIAN, DANIEL JOHN (DANNY)"	0.0	101261.0	240492.0	0.0	
2012.0	"NY"	"S"	1.0	"G"	2018.0	"D"	"D,WF,Indep"	"GILLIBRAND, KIRSTEN ELIZABETH"	2.0	4808878.0	6660665.0	1.0	
2012.0	"NY"	"S"	1.0	"G"	2018.0	"Grn"	"Grn"	"CLARK, COLIA LIDDELL LAFAYETTE"	0.0	42442.0	6660665.0	0.0	
2012.0	"NY"	"S"	1.0	"G"	2018.0	"Lbt"	"Lbt"	"EDES, CHRIS"	0.0	31894.0	6660665.0	0.0	
2012.0	"NY"	"S"	1.0	"G"	2018.0	"Other"	"Common Sense"	"MANGELLI, JOHN"	0.0	21985.0	6660665.0	0.0	
2012.0	"NY"	"S"	1.0	"G"	2018.0	"R"	"R,C"	"LONG, WENDY"	0.0	1755466.0	6660665.0	0.0	
2012.0	"NY"	"P"		"G"	2016.0	"D"	"D"	"OBAMA, BARACK"	1.0	4324228.0	7052560.0		
2012.0	"NY"	"P"		"G"	2016.0	"Lbt"	"Lbt"	"JOHNSON, GARY"	0.0	47092.0	7052560.0		
2012.0	"NY"	"P"		"G"	2016.0	"Other"	"Conservative"	"ROMNEY, MITT"	0.0	262035.0	7052560.0		
2012.0	"NY"	"P"		"G"	2016.0	"Other"	"Working Families"	"OBAMA, BARACK"	1.0	147643.0	7052560.0		
2012.0	"NY"	"P"		"G"	2016.0	"Other"	"Grn"	"STEIN, JILL"	0.0	39856.0	7052560.0		
2012.0	"NY"	"P"		"G"	2016.0	"Other"	"Constitution Party"	"GOODE, VIRGIL HAMLIN, JR."	0.0	6270.0	7052560.0		
2012.0	"NY"	"P"		"G"	2016.0	"Other"	"Socialism And Liberation Party"	"LINDSAY, PETA"	0.0	2039.0	7052560.0		
2012.0	"NY"	"P"		"G"	2016.0	"R"	"R"	"ROMNEY, MITT"	0.0	2223397.0	7052560.0		
2012.0	"NY"	"H"	1.0	"G"	2014.0	"D"	"D,WF"	"BISHOP, TIMOTHY H. (TIM)"	1.0	145198.0	276848.0	1.0	
2012.0	"NY"	"H"	2.0	"G"	2014.0	"D"	"D,WF"	"FALCONE, VIVIANNE C."	0.0	99955.0	241905.0	0.0	
2012.0	"NY"	"H"	3.0	"G"	2014.0	"D"	"D,WF,Indep"	"ISRAEL, STEVE J."	1.0	157602.0	371085.0	1.0	
2012.0	"NY"	"H"	4.0	"G"	2014.0	"D"	"D,WF,Indep"	"MCCARTHY, CAROLYN"	1.0	163955.0	265251.0	1.0	
2012.0	"NY"	"H"	5.0	"G"	2014.0	"D"	"D"	"MEEKS, GREGORY W."	1.0	167835.0	187055.0	1.0	
2012.0	"NY"	"H"	6.0	"G"	2014.0	"D"	"D,WF"	"MENG, GRACE"	0.0	111499.0	164257.0	1.0	
2012.0	"NY"	"H"	7.0	"G"	2014.0	"D"	"D,WF"	"VELAZQUEZ, NYDIA M."	1.0	141322.0	149133.0	1.0	
2012.0	"NY"	"H"	8.0	"G"	2014.0	"D"	"D,WF"	"JEFFRIES, HAKEEM S."	0.0	184038.0	204129.0	1.0	
2012.0	"NY"	"H"	9.0	"G"	2014.0	"D"	"D,WF"	"CLARKE, YVETTE DIANE"	1.0	186141.0	213296.0	1.0	
2012.0	"NY"	"H"	10.0	"G"	2014.0	"D"	"D,WF"	"NADLER, JERROLD L. (JERRY)"	1.0	165000.0	204310.0	1.0	
2012.0	"NY"	"H"	11.0	"G"	2014.0	"D"	"D,WF"	"MURPHY, MARK S."	0.0	92428.0	197485.0	0.0	
2012.0	"NY"	"H"	12.0	"G"	2014.0	"D"	"D,WF"	"MALONEY, CAROLYN B."	1.0	193455.0	240147.0	1.0	
2012.0	"NY"	"H"	13.0	"G"	2014.0	"D"	"D,WF"	"RANGEL, CHARLES B."	1.0	174789.0	192454.0	1.0	
2012.0	"NY"	"H"	14.0	"G"	2014.0	"D"	"D,WF"	"CROWLEY, JOSEPH (JOE)"	1.0	120761.0	145086.0	1.0	
2012.0	"NY"	"H"	15.0	"G"	2014.0	"D"	"D,WF"	"SERRANO, JOSE E."	1.0	152661.0	157088.0	1.0	
2012.0	"NY"	"H"	16.0	"G"	2014.0	"D"	"D,WF"	"ENGEL, ELIOT L."	1.0	179561.0	236470.0	1.0	
2012.0	"NY"	"H"	17.0	"G"	2014.0	"D"	"D,WF"	"LOWEY, NITA M."	1.0	171417.0	266087.0	1.0	
2012.0	"NY"	"H"	18.0	"G"	2014.0	"D"	"D,WF"	"MALONEY, SEAN PATRICK"	0.0	143845.0	276794.0	1.0	
2012.0	"NY"	"H"	19.0	"G"	2014.0	"D"	"D,WF"	"SCHREIBMAN, JULIAN D."	0.0	133567.0	283303.0	0.0	
2012.0	"NY"	"H"	20.0	"G"	2014.0	"D"	"D,WF,Indep"	"TONKO, PAUL DAVID"	1.0	203400.0	297178.0	1.0	
2012.0	"NY"	"H"	21.0	"G"	2014.0	"D"	"D,WF"	"OWENS, WILLIAM L. (BILL)"	1.0	126631.0	252451.0	1.0	
2012.0	"NY"	"H"	22.0	"G"	2014.0	"D"	"D"	"LAMB, DAN"	0.0	102080.0	260021.0	0.0	
2012.0	"NY"	"H"	23.0	"G"	2014.0	"D"	"D,WF"	"SHINAGAWA, NATHAN (NATE)"	0.0	127535.0	265204.0	0.0	
2012.0	"NY"	"H"	24.0	"G"	2014.0	"D"	"D,WF"	"MAFFEI, DANIEL BENJAMIN (DAN)"	0.0	143044.0	292768.0	1.0	
2012.0	"NY"	"H"	25.0	"G"	2014.0	"D"	"D,WF"	"SLAUGHTER, LOUISE MCINTOSH"	1.0	179810.0	313190.0	1.0	
2012.0	"NY"	"H"	26.0	"G"	2014.0	"D"	"D,WF"	"HIGGINS, BRIAN M."	1.0	212588.0	284254.0	1.0	
2012.0	"NY"	"H"	27.0	"G"	2014.0	"D"	"D,WF"	"HOCHUL, KATHLEEN COURTNEY (KATHY)"	2.0	156219.0	317439.0	0.0	
2012.0	"NY"	"H"	6.0	"G"	2014.0	"Grn"	"Grn"	"CHOU, EVERGREEN C."	0.0	1913.0	164257.0	0.0	
2012.0	"NY"	"H"	8.0	"G"	2014.0	"Grn"	"Grn"	"BEAVAN, COLIN M."	0.0	2441.0	204129.0	0.0	
2012.0	"NY"	"H"	9.0	"G"	2014.0	"Grn"	"Grn"	"MORGAN, VIVIA M."	0.0	2991.0	213296.0	0.0	
2012.0	"NY"	"H"	11.0	"G"	2014.0	"Grn"	"Grn"	"BARDEL, HENRY J. (HANK)"	0.0	1939.0	197485.0	0.0	
2012.0	"NY"	"H"	14.0	"G"	2014.0	"Grn"	"Grn"	"GRONOWICZ, ANTHONY"	0.0	2570.0	145086.0	0.0	
2012.0	"NY"	"H"	16.0	"G"	2014.0	"Grn"	"Grn"	"DIAFERIA, JOSEPH"	0.0	2974.0	236470.0	0.0	
2012.0	"NY"	"H"	21.0	"G"	2014.0	"Grn"	"Grn"	"HASSIG, DONALD L."	0.0	4174.0	252451.0	0.0	
2012.0	"NY"	"H"	24.0	"G"	2014.0	"Grn"	"Grn"	"ROZUM, URSULA E."	0.0	22670.0	292768.0	0.0	
2012.0	"NY"	"H"	3.0	"G"	2014.0	"Lbt"	"Lbt"	"MCDERMOTT, MICHAEL (MIKE)"	0.0	1641.0	371085.0	0.0	
2012.0	"NY"	"H"	5.0	"G"	2014.0	"Lbt"	"Lbt"	"WARK, CATHERINGE"	0.0	1345.0	187055.0	0.0	
2012.0	"NY"	"H"	3.0	"G"	2014.0	"Other"	"Const"	"TOLDA, ANTHONY E."	0.0	366.0	371085.0	0.0	
2012.0	"NY"	"H"	4.0	"G"	2014.0	"Other"	"C"	"SCATURRO, FRANK J."	0.0	15603.0	265251.0	0.0	
2012.0	"NY"	"H"	7.0	"G"	2014.0	"Other"	"C"	"MURRAY, JAMES"	0.0	7811.0	149133.0	0.0	
2012.0	"NY"	"H"	13.0	"G"	2014.0	"Other"	"SWP"	"LIATOS, DEBORAH O."	0.0	5533.0	192454.0	0.0	
2012.0	"NY"	"H"	17.0	"G"	2014.0	"Other"	"We the People"	"MORGANTHALER, FRANCIS E. (FRANK)"	0.0	2771.0	266087.0	0.0	
2012.0	"NY"	"H"	1.0	"G"	2014.0	"R"	"R,C,Indep"	"ALTSCHULER, RANDOLPH (RANDY)"	0.0	131650.0	276848.0	0.0	
2012.0	"NY"	"H"	2.0	"G"	2014.0	"R"	"R,Tax,C,Indep"	"KING, PETER T. (PETE)"	1.0	141950.0	241905.0	1.0	
2012.0	"NY"	"H"	3.0	"G"	2014.0	"R"	"R,Tax,C,Indep"	"LABATE, STEPHEN A."	0.0	113021.0	371085.0	0.0	
2012.0	"NY"	"H"	3.0	"G"	2014.0	"R"	"R,Tax"	"LABATE, STEPHEN A."	0.0	98455.0	371085.0	0.0	
2012.0	"NY"	"H"	4.0	"G"	2014.0	"R"	"R,Tax"	"BECKER, FRANCIS X., JR."	0.0	85693.0	265251.0	0.0	
2012.0	"NY"	"H"	5.0	"G"	2014.0	"R"	"R"	"JENNINGS, ALLAN W., JR."	0.0	17875.0	187055.0	0.0	
2012.0	"NY"	"H"	6.0	"G"	2014.0	"R"	"R,C,Lbt"	"HALLORAN, DANIEL J. (DAN), III"	0.0	50845.0	164257.0	0.0	
2012.0	"NY"	"H"	8.0	"G"	2014.0	"R"	"R,C"	"BELLONE, ALLAN S."	0.0	17650.0	204129.0	0.0	
2012.0	"NY"	"H"	9.0	"G"	2014.0	"R"	"R,C"	"CAVANAGH, DANIEL J."	0.0	24164.0	213296.0	0.0	
2012.0	"NY"	"H"	10.0	"G"	2014.0	"R"	"R,C"	"CHAN, MICHAEL W."	0.0	39310.0	204310.0	0.0	
2012.0	"NY"	"H"	11.0	"G"	2014.0	"R"	"R,C"	"GRIMM, MICHAEL G."	1.0	103118.0	197485.0	1.0	
2012.0	"NY"	"H"	12.0	"G"	2014.0	"R"	"R,C,Indep"	"WIGHT, CHRISTOPHER ROBIN"	0.0	46692.0	240147.0	0.0	
2012.0	"NY"	"H"	13.0	"G"	2014.0	"R"	"R"	"SCHLEY, CRAIG"	0.0	12132.0	192454.0	0.0	
2012.0	"NY"	"H"	14.0	"G"	2014.0	"R"	"R,C"	"GIBBONS, WILLIAM F., JR."	0.0	21755.0	145086.0	0.0	
2012.0	"NY"	"H"	15.0	"G"	2014.0	"R"	"R,C"	"DELLA VALLE, FRANK L."	0.0	4427.0	157088.0	0.0	
2012.0	"NY"	"H"	16.0	"G"	2014.0	"R"	"R"	"MCLAUGHLIN, JOSEPH"	0.0	53935.0	236470.0	0.0	
2012.0	"NY"	"H"	17.0	"G"	2014.0	"R"	"R"	"CARVIN, JOSEPH E. (JOE)"	0.0	91899.0	266087.0	0.0	
2012.0	"NY"	"H"	18.0	"G"	2014.0	"R"	"R,C"	"HAYWORTH, NAN A.S."	1.0	132949.0	276794.0	0.0	
2012.0	"NY"	"H"	19.0	"G"	2014.0	"R"	"R,C,Indep"	"GIBSON, CHRISTOPHER P. (CHRIS)"	1.0	149736.0	283303.0	1.0	
2012.0	"NY"	"H"	20.0	"G"	2014.0	"R"	"R,C"	"DIETERICH, ROBERT J. (BOB)"	0.0	93778.0	297178.0	0.0	
2012.0	"NY"	"H"	21.0	"G"	2014.0	"R"	"R,C,Indep"	"DOHENY, MATTHEW A. (MATT)"	0.0	121646.0	252451.0	0.0	
2012.0	"NY"	"H"	22.0	"G"	2014.0	"R"	"R,Indep"	"HANNA, RICHARD L."	1.0	157941.0	260021.0	1.0	
2012.0	"NY"	"H"	23.0	"G"	2014.0	"R"	"R,C,Indep"	"REED, THOMAS W. (TOM), II"	1.0	137669.0	265204.0	1.0	
2012.0	"NY"	"H"	24.0	"G"	2014.0	"R"	"R,C,Indep"	"BUERKLE, ANN MARIE"	1.0	127054.0	292768.0	0.0	
2012.0	"NY"	"H"	25.0	"G"	2014.0	"R"	"R,C,Indep"	"BROOKS, MAGGIE"	0.0	133380.0	313190.0	0.0	
2012.0	"NY"	"H"	26.0	"G"	2014.0	"R"	"R,C,Indep"	"MADIGAN, MICHAEL H."	0.0	71666.0	284254.0	0.0	
2012.0	"NY"	"H"	27.0	"G"	2014.0	"R"	"R,C"	"COLLINS, CHRISTOPHER C. (CHRIS)"	0.0	161220.0	317439.0	1.0	
2012.0	"OH"	"S"	1.0	"G"	2018.0	"D"	"D"	"BROWN, SHERROD C."	1.0	2762690.0	5449018.0	1.0	
2012.0	"OH"	"S"	1.0	"G"	2018.0	"I"	"I"	"RUPERT, SCOTT ALLEN"	0.0	250616.0	5449018.0	0.0	
2012.0	"OH"	"S"	1.0	"G"	2018.0	"R"	"R"	"MANDEL, JOSH"	0.0	2435712.0	5449018.0	0.0	
2012.0	"OH"	"P"		"G"	2016.0	"D"	"D"	"OBAMA, BARACK"	1.0	2827621.0	5580715.0		
2012.0	"OH"	"P"		"G"	2016.0	"Lbt"	"Lbt"	"JOHNSON, GARY"	0.0	49493.0	5580715.0		
2012.0	"OH"	"P"		"G"	2016.0	"Other"	"Grn"	"STEIN, JILL"	0.0	18574.0	5580715.0		
2012.0	"OH"	"P"		"G"	2016.0	"Other"	"Independent"	"DUNCAN, RICHARD"	0.0	12502.0	5580715.0		
2012.0	"OH"	"P"		"G"	2016.0	"Other"	"Constitution Party"	"GOODE, VIRGIL HAMLIN, JR."	0.0	8151.0	5580715.0		
2012.0	"OH"	"P"		"G"	2016.0	"Other"	"Socialist"	"ALEXANDER, STEWART"	0.0	2967.0	5580715.0		
2012.0	"OH"	"P"		"G"	2016.0	"R"	"R"	"ROMNEY, MITT"	0.0	2661407.0	5580715.0		
2012.0	"OH"	"H"	1.0	"G"	2014.0	"D"	"D"	"SINNARD, JEFF"	0.0	131490.0	349716.0	0.0	
2012.0	"OH"	"H"	2.0	"G"	2014.0	"D"	"D"	"SMITH, WILLIAM R."	0.0	137077.0	331373.0	0.0	
2012.0	"OH"	"H"	3.0	"G"	2014.0	"D"	"D"	"BEATTY, JOYCE"	0.0	201897.0	295647.0	1.0	
2012.0	"OH"	"H"	4.0	"G"	2014.0	"D"	"D"	"SLONE, JAMES M. (JIM)"	0.0	114214.0	312998.0	0.0	
2012.0	"OH"	"H"	5.0	"G"	2014.0	"D"	"D"	"ZIMMANN, ANGELA KAY"	0.0	137806.0	351878.0	0.0	
2012.0	"OH"	"H"	6.0	"G"	2014.0	"D"	"D"	"WILSON, CHARLES A. (CHARLIE), JR."	0.0	144444.0	308980.0	0.0	
2012.0	"OH"	"H"	7.0	"G"	2014.0	"D"	"D"	"HEALY-ABRAMS, JOYCE R."	0.0	137708.0	315812.0	0.0	
2012.0	"OH"	"H"	9.0	"G"	2014.0	"D"	"D"	"KAPTUR, MARCIA C. (MARCY)"	1.0	217771.0	298164.0	1.0	
2012.0	"OH"	"H"	10.0	"G"	2014.0	"D"	"D"	"NEUHARDT, SHARON SWARTZ"	0.0	131097.0	349671.0	0.0	
2012.0	"OH"	"H"	11.0	"G"	2014.0	"D"	"D"	"FUDGE, MARCIA L."	1.0	258359.0	258359.0	1.0	
2012.0	"OH"	"H"	12.0	"G"	2014.0	"D"	"D"	"REESE, JAMES (JIM)"	0.0	134605.0	368474.0	0.0	
2012.0	"OH"	"H"	13.0	"G"	2014.0	"D"	"D"	"RYAN, TIMOTHY J. (TIM)"	1.0	235492.0	323612.0	1.0	
2012.0	"OH"	"H"	14.0	"G"	2014.0	"D"	"D"	"BLANCHARD, DALE VIRGIL"	0.0	131637.0	339868.0	0.0	
2012.0	"OH"	"H"	15.0	"G"	2014.0	"D"	"D"	"LANG, PATRICK (PAT)"	0.0	128188.0	333462.0	0.0	
2012.0	"OH"	"H"	16.0	"G"	2014.0	"D"	"D"	"SUTTON, BETTY S."	1.0	170600.0	355765.0	0.0	
2012.0	"OH"	"H"	1.0	"G"	2014.0	"Grn"	"Grn"	"STEVENSON, RICHARD LEE (RICH)"	0.0	6645.0	349716.0	0.0	
2012.0	"OH"	"H"	3.0	"G"	2014.0	"Grn"	"Grn"	"FITRAKIS, ROBERT (BOB)"	0.0	6387.0	295647.0	0.0	
2012.0	"OH"	"H"	14.0	"G"	2014.0	"Grn"	"Grn"	"MASTROMATTEO, ELAINE R."	0.0	13038.0	339868.0	0.0	
2012.0	"OH"	"H"	1.0	"G"	2014.0	"Lbt"	"Lbt"	"BERNS, JAMES A. (JIM)"	0.0	9674.0	349716.0	0.0	
2012.0	"OH"	"H"	3.0	"G"	2014.0	"Lbt"	"Lbt"	"EHRBAR, RICHARD"	0.0	9462.0	295647.0	0.0	
2012.0	"OH"	"H"	4.0	"G"	2014.0	"Lbt"	"Lbt"	"KALLA, CHRIS"	0.0	16141.0	312998.0	0.0	
2012.0	"OH"	"H"	5.0	"G"	2014.0	"Lbt"	"Lbt"	"EBERLY, ERIC"	0.0	12558.0	351878.0	0.0	
2012.0	"OH"	"H"	9.0	"G"	2014.0	"Lbt"	"Lbt"	"STIPE, SEAN P."	0.0	11725.0	298164.0	0.0	
